Date,id,Gazole,SP95,SP98,E10,E85,GPLc,ID,Enseignes,Latitude,Longitude,CP,Adresse,Ville,Type,Enseigne
2024-06-11,50560001,1.699,1.929,1.865,0.0,0.0,0.0,50560001,Carrefour Market,4906500.0,-159500.0,50560,Chemin amour ZA les landelles,BLAINVILLE-SUR-MER,grande_marque,Carrefour
2024-02-06,35510001,1.749,1.822,1.853,1.75,0.889,0.0,35510001,Carrefour,4811200.0,-159000.0,35510,Rue de la Rigourdière,CESSON-SéVIGNé,grande_marque,Carrefour
2024-01-24,78241001,1.794,1.862,1.902,1.809,0.0,0.0,78241001,Carrefour,4891000.0,203300.0,78240,RN 13,CHAMBOURCY,grande_marque,Carrefour
2024-07-07,18300001,1.76,1.88,1.92,1.84,0.0,0.0,18300001,Carrefour Market,4733375.944,283207.867,18300,rue creuse,SANCERRE,grande_marque,Carrefour
2024-06-19,35510001,1.694,1.813,1.852,1.729,0.829,0.0,35510001,Carrefour,4811200.0,-159000.0,35510,Rue de la Rigourdière,CESSON-SéVIGNé,grande_marque,Carrefour
2024-06-16,80290001,1.661,0.0,1.884,1.772,0.0,0.0,80290001,Carrefour Market,4977600.0,197800.0,80290,RUE DU CAPITAINE FAY,POIX-DE-PICARDIE,grande_marque,Carrefour
2024-08-12,29750001,1.619,1.779,1.819,0.0,0.0,0.0,29750001,Carrefour Market,4783300.0,-418500.0,29750,Rue du Général de Gaulle,Loctudy,grande_marque,Carrefour
2024-07-01,45140005,1.679,1.809,1.899,0.0,0.0,0.0,45140005,Carrefour Market,4792400.0,184500.0,45140,RUE DU VAL D'ORLEANS,INGRé,grande_marque,Carrefour
2024-07-31,2230002,1.665,1.805,1.848,0.0,0.0,0.0,2230002,Carrefour Market,4995800.0,343000.0,2230,1000 rue jean jaures,Fresnoy-le-Grand,grande_marque,Carrefour
2024-05-16,59128002,1.687,0.0,1.967,1.829,0.879,0.0,59128002,Carrefour,5040000.0,304300.0,59128,ANCIENNE RN 43,FLERS-EN-ESCREBIEUX,grande_marque,Carrefour
2024-05-25,35440002,1.668,1.842,1.87,0.0,0.0,0.0,35440002,Carrefour Contact,4830969.0,-166720.0,35440,RUE CLOS GERARD,Montreuil-sur-Ille,grande_marque,Carrefour
2024-07-11,28290001,1.709,1.839,1.882,0.0,0.0,0.0,28290001,Carrefour Contact,4810500.0,111900.0,28290,ROUTE DE BROU,ARROU,grande_marque,Carrefour
2024-06-17,30210001,1.699,0.0,1.919,1.819,0.839,0.0,30210001,Carrefour Market,4393900.0,457400.0,30210,Impasse Roussin,REMOULINS,grande_marque,Carrefour
2024-07-09,42210001,1.761,1.894,1.944,0.0,0.0,0.0,42210001,Carrefour Market,4564400.0,423400.0,42210,114 Rue du Rival,MONTROND-LES-BAINS,grande_marque,Carrefour
2024-04-27,18160001,1.795,1.936,1.989,1.904,0.0,0.0,18160001,Carrefour Market,4675300.0,216900.0,18160,ROUTE DE CHATEAUROUX,LIGNIèRES,grande_marque,Carrefour
2024-03-15,76250001,1.799,1.859,1.899,0.0,0.0,0.0,76250001,Carrefour Market,4947100.0,104300.0,76250,44 Rue de la République,Déville-lès-Rouen,grande_marque,Carrefour
2024-07-05,27520001,1.699,1.819,0.0,0.0,0.899,0.0,27520001,Carrefour Contact,4929100.0,87500.0,27520,300 Chemin Vautier,BOURGTHEROULDE-INFREVILLE,grande_marque,Carrefour
2024-05-15,38140001,1.731,0.0,1.975,1.885,0.0,0.0,38140001,Carrefour Market,4535800.0,549300.0,38140,151 RUE DE LA CHARTREUSE,RIVES,grande_marque,Carrefour
2024-02-11,7110004,1.779,1.839,1.889,0.0,0.0,0.0,7110004,Carrefour Contact,4453800.0,429300.0,7110,76 avenue de la République,Largentière,grande_marque,Carrefour
2024-07-08,62630003,1.738,0.0,1.91,1.816,0.0,0.0,62630003,Carrefour Market,5051650.0,164375.0,62630,ROUTE DE BOULOGNE,ÉTAPLES,grande_marque,Carrefour
2024-02-18,38620002,1.829,1.897,0.0,0.0,0.0,0.0,38620002,Carrefour Express,4545900.0,564100.0,38620,Zi la Thuery,Saint-Geoire-en-Valdaine,grande_marque,Carrefour
2024-05-23,8360003,1.74,1.905,1.999,0.0,0.0,0.0,8360003,Carrefour Contact,4953000.0,424900.0,8360,37 Rue de la Sommevue,Château-Porcien,grande_marque,Carrefour
2024-03-29,62910001,1.771,0.0,2.003,1.902,0.0,0.0,62910001,Carrefour Market,5082100.0,219600.0,62910,RUE BLEUE MAISON,Éperlecques,grande_marque,Carrefour
2024-08-10,78520002,1.686,1.802,1.892,1.783,0.0,0.0,78520002,Carrefour,4899500.0,172900.0,78520,ROUTE NATIONALE 190,LIMAY,grande_marque,Carrefour
2024-06-19,13120001,1.692,0.0,1.883,1.803,0.828,0.0,13120001,Carrefour Market,4346500.0,546400.0,13120,Petit Chemin d'Aix,Gardanne,grande_marque,Carrefour
2024-06-07,42510001,1.64,0.0,1.88,1.79,0.87,0.0,42510001,Carrefour Market,4582099.0,417891.0,42510,RUE DES GLACIERES,BALBIGNY,grande_marque,Carrefour
2024-08-08,54470002,1.635,1.775,1.823,0.0,0.0,0.0,54470002,Carrefour Contact,4894700.0,587600.0,54470,ZA de la Louviére,THIAUCOURT,grande_marque,Carrefour
2024-06-05,85100001,1.675,0.0,1.899,1.808,0.0,0.0,85100001,Carrefour Market,4650200.0,-178500.0,85100,Rue la Petite Garlière,LES SABLES-D'OLONNE,grande_marque,Carrefour
2024-04-23,56190011,1.729,1.919,1.965,0.0,0.995,0.999,56190011,Carrefour Market,4756016.876,-250584.059,56190,ZAC DE TOULAN,Ambon,grande_marque,Carrefour
2024-04-21,36130001,1.809,1.965,1.999,1.927,0.0,0.0,36130001,Carrefour Market,4681900.0,174600.0,36130,ZAC DU GRAND DEOLS,Déols,grande_marque,Carrefour
2024-02-16,41400004,1.799,0.0,1.864,1.776,0.98,0.0,41400004,Carrefour Market,4731800.0,118600.0,41400,CENTRE COMMERCIAL MONTPARNASSE,FAVEROLLES-SUR-CHER,grande_marque,Carrefour
2024-01-11,42290001,1.726,1.809,1.842,1.777,0.962,0.0,42290001,Carrefour Market,4548100.0,444400.0,42290,2 RUE DU MOULIN GILLIER,SORBIERS,grande_marque,Carrefour
2024-04-08,62250001,1.779,1.959,1.979,0.0,0.0,0.0,62250001,Carrefour Market,5080900.0,169600.0,62250,Avenue Ferber,MARQUISE,grande_marque,Carrefour
2024-03-10,79150002,1.799,1.849,1.882,0.0,0.0,0.0,79150002,Carrefour Contact,4698530.1108359,-45314.288360595,79150,26 av camille jouffrault - Argenton les vallées,ARGENTONNAY,grande_marque,Carrefour
2024-06-06,69540001,1.687,1.894,1.924,0.0,0.0,0.0,69540001,Carrefour Market,4568800.0,482500.0,69540,Rue du Chateau d'Yvours,Irigny,grande_marque,Carrefour
2024-05-08,18000001,1.84,1.998,0.0,0.0,0.0,0.0,18000001,Carrefour Market,4710300.0,241000.0,18000,AVENUE DE LATTRE DE TASSIGNY,BOURGES,grande_marque,Carrefour
2024-05-16,14410002,1.709,1.906,0.0,1.829,0.0,0.0,14410002,Carrefour Contact,4884251.0,-71187.0,14410,Lieu-dit La Barbairie,Vassy,grande_marque,Carrefour
2024-02-22,76490002,1.839,1.859,0.0,1.819,0.0,0.0,76490002,Carrefour Market,4952922.0,72064.0,76490,rue sainte gertrude,Caudebec-en-Caux,grande_marque,Carrefour
2024-02-18,59151002,1.809,1.819,1.869,0.0,0.0,0.0,59151002,Carrefour Contact,5028300.0,310200.0,59151,663 RUE SALVADOR ALLENDEE,ARLEUX,grande_marque,Carrefour
2024-05-17,56850004,1.659,0.0,1.879,1.789,0.819,0.0,56850004,Carrefour Contact,4781518.747966,-334291.54336,56850,2 Avenue Simone Veil,Caudan,grande_marque,Carrefour
2024-06-24,14410002,1.739,1.858,0.0,1.819,0.0,0.0,14410002,Carrefour Contact,4884251.0,-71187.0,14410,Lieu-dit La Barbairie,Vassy,grande_marque,Carrefour
2024-02-15,59750004,1.809,1.895,2.047,0.0,0.0,0.0,59750004,Carrefour Market,5029762.0,391730.0,59750,28 Rue Jean Jaurès,Feignies,grande_marque,Carrefour
2024-06-26,59400005,1.727,1.869,1.934,0.0,0.0,0.0,59400005,Carrefour Market,5016300.0,324800.0,59400,187 Rue Saint-Ladre,CAMBRAI,grande_marque,Carrefour
2024-01-28,78470001,1.757,1.827,1.867,1.797,0.971,0.0,78470001,Carrefour Market,4871600.0,208500.0,78470,PLACE DE BEAUPLAN,SAINT-RéMY-LèS-CHEVREUSE,grande_marque,Carrefour
2024-06-28,7140001,1.729,1.879,1.929,0.0,0.0,0.0,7140001,Carrefour Market,4440600.0,413700.0,7140,Centre Commercial La Clairette,LES VANS,grande_marque,Carrefour
2024-03-29,37130001,1.754,1.897,1.945,0.0,0.0,0.0,37130001,Carrefour Market,4732800.0,40600.0,37130,Rue Carnot,LANGEAIS,grande_marque,Carrefour
2024-04-22,63600001,1.769,1.959,1.999,0.0,0.0,0.0,63600001,Carrefour Market,4554300.0,372900.0,63600,Route du PUY,AMBERT,grande_marque,Carrefour
2024-05-27,11310001,1.69,1.85,1.9,0.0,0.0,0.0,11310001,Carrefour Express,4336297.8379985,216139.41268092,11310,698 rue Bernard Marty lot las fountetos,Saissac,grande_marque,Carrefour
2024-02-05,27930001,1.809,1.849,1.889,0.0,0.0,0.0,27930001,Carrefour Market,4895706.02407,93545.35676,27190,13 AVENUE JEAN MOULIN,CONCHES-EN-OUCHE,grande_marque,Carrefour
2024-07-10,59112002,1.739,1.851,1.929,0.0,0.799,0.0,59112002,Carrefour Market,5052800.0,294500.0,59112,Rue du Lavoisier,ANNOEULLIN,grande_marque,Carrefour
2024-05-15,24270005,1.689,0.0,1.955,1.876,0.0,0.0,24270005,Carrefour Contact,4538621.3921837,113595.242501,24270,LA PLANCHE,LANOUAILLE,grande_marque,Carrefour
2024-03-30,38460002,1.769,0.0,1.959,1.869,0.0,0.0,38460002,Carrefour Market,4572500.0,524800.0,38460,route de Lyon,CREMIEU,grande_marque,Carrefour
2024-03-02,56890001,1.799,1.889,1.869,0.0,0.0,0.0,56890001,Carrefour Contact,4769800.0,-280400.0,56890,6 RUE DU VERGER,PLESCOP,grande_marque,Carrefour
2024-06-19,83300003,1.693,0.0,1.876,1.789,0.0,0.0,83300003,Carrefour,4353200.0,645600.0,83300,ZI SAINT HERMENTAIRE,DRAGUIGNAN,grande_marque,Carrefour
2024-01-27,34370001,1.727,1.811,0.0,1.77,0.93,0.0,34370001,Carrefour Market,4338700.0,311000.0,34370,ROUTE DE BEZIERS,CAZOULS-LèS-BéZIERS,grande_marque,Carrefour
2024-02-22,69540001,1.845,1.899,1.959,0.0,0.0,0.0,69540001,Carrefour Market,4568800.0,482500.0,69540,Rue du Chateau d'Yvours,Irigny,grande_marque,Carrefour
2024-01-28,61430002,1.739,1.799,1.839,0.0,0.0,0.0,61430002,Carrefour Contact,4880600.0,-50000.0,61430,la coquerie,Athis-de-l'Orne,grande_marque,Carrefour
2024-08-03,65110003,1.899,1.959,1.999,0.0,0.0,0.0,65110003,Carrefour Contact,4289995.0,-10814.0,65110,route pierrefitte,Cauterets,grande_marque,Carrefour
2024-05-02,13011024,1.739,0.0,1.999,1.919,0.0,0.0,13011024,Carrefour Contact,4329800.0,549600.0,13011,73 route des Camoins,Marseille,grande_marque,Carrefour
2024-03-07,63490002,1.854,1.899,1.955,0.0,0.0,0.0,63490002,Carrefour Contact,4555033.0010776,336694.37459243,63490,2 route d'Issoire,Sauxillanges,grande_marque,Carrefour
2024-07-16,53410004,1.729,1.849,1.899,0.0,0.0,0.0,53410004,Carrefour Express,4811400.0,-102700.0,53410,3 place des Cyprès,Saint-Pierre-la-Cour,grande_marque,Carrefour
2024-05-20,45480002,1.669,0.0,1.927,1.825,0.0,0.0,45480002,Carrefour Contact,4816112.4593693,205182.01447943,45480,13 RUE DE PITHIVIER,BAZOCHES LES GALLERANDES,grande_marque,Carrefour
2024-08-07,15250006,1.669,1.845,1.895,0.0,0.0,0.0,15250006,Carrefour Contact,4494448.371,231132.819,15250,1 route de brive,Saint-Paul-des-Landes,grande_marque,Carrefour
2024-06-23,66400006,1.675,1.805,1.865,0.0,0.0,0.0,66400006,Carrefour Market,4249000.0,275100.0,66400,place de la resistance,ceret,grande_marque,Carrefour
2024-02-27,39220005,1.847,1.915,1.958,0.0,0.0,0.0,39220005,Carrefour Market,4647900.0,606400.0,39220,1140 route blanche,Les Rousses,grande_marque,Carrefour
2024-05-29,9240003,1.756,0.0,1.997,1.909,0.0,0.0,9240003,Carrefour Express,4301200.0,143100.0,9240,47 faubourg sainte croix,la bastide de serou,grande_marque,Carrefour
2024-06-28,76600001,1.735,1.86,1.898,0.0,0.0,0.0,76600001,Carrefour Market,4949500.0,15500.0,76600,"35, rue de la Vallée",LE HAVRE,grande_marque,Carrefour
2024-03-28,13011024,1.779,0.0,1.945,1.849,0.0,0.0,13011024,Carrefour Contact,4329800.0,549600.0,13011,73 route des Camoins,Marseille,grande_marque,Carrefour
2024-06-02,10123001,1.708,0.0,1.929,1.799,0.81,0.0,10123001,Carrefour,4828900.0,406500.0,10120,Avenue Charles de Refuge,Saint-André-les-Vergers,grande_marque,Carrefour
2024-04-23,1500001,1.789,0.0,1.998,1.927,0.0,0.0,1500001,Carrefour Market,4596243.9754254,535907.07856714,1500,Rue Alexandre Bérard,Ambérieu-en-Bugey,grande_marque,Carrefour
2024-05-13,54000013,1.749,1.931,1.981,0.0,0.0,0.0,54000013,Carrefour Express,4868939.2259323,616175.66153138,54000,6 Avenue de Boufflers,Nancy,grande_marque,Carrefour
2024-05-09,81990003,1.688,1.969,1.989,0.0,0.899,0.0,81990003,Carrefour Market,4389247.503,216522.366,81990,1 rue d'al causse,PUYGOUZON,grande_marque,Carrefour
2024-04-12,64220004,1.807,1.954,2.0,1.954,1.033,0.0,64220004,Carrefour Market,4316500.0,-123400.0,64220,AV DU JAI ALAI,Saint-Jean-Pied-de-Port,grande_marque,Carrefour
2024-08-04,41260001,1.635,1.789,1.839,0.0,0.0,0.0,41260001,Carrefour Market,4761100.0,135900.0,41260,1 route Nationale 152,LA CHAUSSéE-SAINT-VICTOR,grande_marque,Carrefour
2024-03-30,41600001,1.799,0.0,1.991,1.908,0.0,0.0,41600001,Carrefour Market,4760100.0,202700.0,41600,20 RUE GAUGIRAN,LAMOTTE-BEUVRON,grande_marque,Carrefour
2024-07-02,59890001,1.733,0.0,1.935,1.818,0.0,0.0,59890001,Carrefour Market,5071687.0,300160.0,59890, Route de Comines,QUESNOY-SUR-DEûLE,grande_marque,Carrefour
2024-01-16,38360001,1.723,1.809,1.843,1.761,0.968,0.0,38360001,Carrefour Market,4521800.0,566300.0,38360,Rue du 19 mars 1962,SASSENAGE,grande_marque,Carrefour
2024-08-02,70700003,1.679,1.835,1.869,0.0,0.0,0.0,70700003,Carrefour Contact,4742400.0,583900.0,70700,Route de Vesoul,BUCEY-LèS-GY,grande_marque,Carrefour
2024-05-01,94460001,1.843,0.0,2.088,1.979,0.0,0.0,94460001,Carrefour Market,4874926.0,245465.0,94460,44 rue Sablonnière,Valenton,grande_marque,Carrefour
2024-01-24,62460002,,,,,,,62460002,Carrefour Market,5046900.0,250300.0,62460,16 RUE PIERRE BACHELET,DIVION,grande_marque,Carrefour
2024-07-11,31370001,1.699,1.839,1.864,1.779,0.0,1.099,31370001,Carrefour Market,4341400.0,111700.0,31370,Route de Samatan,RIEUMES,grande_marque,Carrefour
2024-01-11,62560003,1.705,1.799,1.845,0.0,0.0,0.0,62560003,Carrefour Contact,5059800.0,209600.0,62560,500 AVENUE ROLAND HUGUET,Fauquembergues,grande_marque,Carrefour
2024-01-17,78410002,1.764,1.832,1.897,1.801,0.0,0.95,78410002,Carrefour,4896631.638097,186670.49841285,78410,Route Renault,FLINS-SUR-SEINE,grande_marque,Carrefour
2024-01-13,83980001,1.692,0.0,1.81,1.732,0.0,0.0,83980001,Carrefour Market,4313600.0,635900.0,83980,Avenue du Maréchal Juin,LE LAVANDOU,grande_marque,Carrefour
2024-01-05,50330003,1.741,1.797,1.814,0.0,0.0,0.0,50330003,Carrefour Market,4966026.0,-141140.0,50330,RUE DES PAVILLONS,Saint-Pierre-Église,grande_marque,Carrefour
2024-05-14,28150001,1.699,0.0,1.959,1.869,0.0,0.0,28150001,Carrefour Market,4826800.0,163200.0,28150,rue Loigny La Bataille,VOVES,grande_marque,Carrefour
2024-06-26,62120001,1.715,1.846,1.906,1.767,0.863,0.0,62120001,Carrefour,5063519.77,241067.56,62120,Centre commercial du val de Lys,Aire-sur-la-Lys,grande_marque,Carrefour
2024-01-17,87800004,1.781,1.848,1.889,0.0,0.0,0.0,87800004,Carrefour Contact,4570748.7767899,124053.18507886,87800,"""Le Vieux Saint Maurice""",SAINT MAURICE LES BROUSSES,grande_marque,Carrefour
2024-02-02,77370001,1.827,0.0,1.921,1.838,0.861,0.0,77370001,Carrefour Market,4855809.4704,302534.519556,77370,Avenue de Verdun,NANGIS,grande_marque,Carrefour
2024-02-02,59151002,1.759,1.809,1.879,0.0,0.0,0.0,59151002,Carrefour Contact,5028300.0,310200.0,59151,663 RUE SALVADOR ALLENDEE,ARLEUX,grande_marque,Carrefour
2024-04-11,60500008,1.779,1.939,1.979,0.0,0.0,0.0,60500008,Carrefour Market,4920200.0,246300.0,60500,Allée de l'Europe,Chantilly,grande_marque,Carrefour
2024-05-23,23600001,1.729,1.929,1.959,0.0,0.0,0.0,23600001,Carrefour Market,4635000.0,221500.0,23600,avenue de bourbonnais,BOUSSAC,grande_marque,Carrefour
2024-04-15,91160010,1.867,1.998,0.0,0.0,0.0,0.0,91160010,Carrefour Market,4869400.0,228200.0,91160,1 rue du pont neuf,Saulx-les-Chartreux,grande_marque,Carrefour
2024-01-30,62901001,1.779,1.837,1.879,1.799,1.039,0.99,62901001,Carrefour,5093700.0,180900.0,62231,1001 BOULEVARD DU KENT,COQUELLES,grande_marque,Carrefour
2024-08-06,33250003,1.669,1.82,1.855,0.0,0.0,0.0,33250003,Carrefour Market,4519500.0,-74900.0,33250,29 Rue du Maquis de Vignes Oudides,Pauillac,grande_marque,Carrefour
2024-02-29,18160001,1.824,1.836,1.892,1.819,0.0,0.0,18160001,Carrefour Market,4675300.0,216900.0,18160,ROUTE DE CHATEAUROUX,LIGNIèRES,grande_marque,Carrefour
2024-06-22,38070001,1.699,1.839,1.949,0.0,0.0,0.0,38070001,Carrefour Market,4563800.0,510800.0,38070,Rue des Muguets,SAINT-QUENTIN-FALLAVIER,grande_marque,Carrefour
2024-04-22,74000002,1.745,1.988,2.001,1.914,0.899,0.0,74000002,Carrefour,4591900.0,612400.0,74000,134 avenue de geneve,ANNECY,grande_marque,Carrefour
2024-03-23,77430001,1.799,0.0,1.926,1.843,0.0,0.0,77430001,Carrefour Market,4839575.0,279896.0,77430,2 RUE JEAN COCTEAU,CHAMPAGNE-SUR-SEINE,grande_marque,Carrefour
2024-02-11,1340005,1.768,1.817,0.0,1.782,0.0,0.0,1340005,Carrefour Market,4633472.64,512600.21,1340,103 RUE DES LUYERS,Montrevel-en-Bresse,grande_marque,Carrefour
2024-08-10,37700001,1.642,1.77,1.802,1.724,0.0,0.0,37700001,Carrefour,4738000.0,71500.0,37700,Avenue Jacques DUCLOS,SAINT-PIERRE-DES-CORPS,grande_marque,Carrefour
2024-07-29,28290001,1.695,1.835,1.879,0.0,0.0,0.0,28290001,Carrefour Contact,4810500.0,111900.0,28290,ROUTE DE BROU,ARROU,grande_marque,Carrefour
2024-02-11,49230002,1.779,1.809,1.839,0.0,0.0,0.0,49230002,Carrefour Contact,4715524.42,-120976.38,49230,place saint maurice,Montfaucon,grande_marque,Carrefour
2024-07-17,28150001,1.709,0.0,1.879,1.779,0.0,0.0,28150001,Carrefour Market,4826800.0,163200.0,28150,rue Loigny La Bataille,VOVES,grande_marque,Carrefour
2024-03-10,77210002,1.829,0.0,1.938,1.85,0.0,0.0,77210002,Carrefour Market,4841494.44259,271959.190391,77210,36 Avenue du Président Franklin Roosevelt,AVON,grande_marque,Carrefour
2024-07-22,72430002,1.769,1.899,1.949,0.0,0.0,0.0,72430002,Carrefour Contact,4785987.7366746,-10324.861539622,72430,ZA LE TERTRE,Noyen-sur-Sarthe,grande_marque,Carrefour
2024-05-14,83120001,1.719,0.0,1.989,1.889,0.0,0.0,83120001,Carrefour,4332000.0,662800.0,83120,164 Route du Plan-de-la-Tour,SAINTE-MAXIME,grande_marque,Carrefour
2024-02-23,23230001,1.809,1.849,1.909,0.0,0.0,0.0,23230001,Carrefour Market,4619516.0,223891.0,23230, Avenue du Berry,GOUZON,grande_marque,Carrefour
2024-03-23,51210001,1.765,0.0,1.895,1.823,0.0,0.0,51210001,Carrefour Market,4887300.0,354000.0,51210,RUE DU FAUBOURG DE CONDE,MONTMIRAIL,grande_marque,Carrefour
2024-08-03,69550001,1.679,0.0,1.899,1.799,0.0,0.0,69550001,Carrefour Market,4598163.0,433531.0,69550,Z.i. la Gaité,Amplepuis,grande_marque,Carrefour
2024-08-08,35510006,0.0,1.828,1.858,0.0,0.0,0.0,35510006,Carrefour Contact,4812200.0,-160000.0,35510,50 rue de belle épine et boulevard des métairies,Cesson-Sévigné,grande_marque,Carrefour
2024-08-04,24200001,1.692,1.838,1.879,0.0,0.0,0.0,24200001,Carrefour Market,4492000.0,120600.0,24200,Route de Brive,Sarlat-la-Canéda,grande_marque,Carrefour
2024-05-04,59114003,1.719,0.0,1.989,1.919,0.0,0.0,59114003,Carrefour Market,5080000.0,259200.0,59114,144 Route d'Eecke,Steenvoorde,grande_marque,Carrefour
2024-02-29,70100002,1.799,1.859,1.899,0.0,0.939,0.0,70100002,Carrefour Market,4743804.02238,559935.915428,70100,ZA GRAY SUD CARREFOUR DES HAUTS PRES,GRAY,grande_marque,Carrefour
2024-05-25,33760002,1.689,1.849,1.899,0.0,0.0,0.0,33760002,Carrefour Contact,4473600.0,-26800.0,33760,Route de Bordeaux,TARGON,grande_marque,Carrefour
2024-03-29,19350001,1.779,0.0,1.982,1.889,0.0,0.0,19350001,Carrefour Contact,4532000.0,132700.0,19350,laschamps,Chabrignac,grande_marque,Carrefour
2024-07-08,62600003,1.753,1.866,1.925,0.0,0.0,0.0,62600003,Carrefour Market,5040700.0,157100.0,62600,41 Rue Soubitez,BERCK,grande_marque,Carrefour
2024-06-04,3120002,1.679,1.878,1.899,0.0,0.0,0.0,3120002,Carrefour Market,4625590.2605517,362247.03584643,3120,RUE DE VERDUN,LAPALISSE,grande_marque,Carrefour
2024-06-08,56230005,1.679,1.849,1.899,0.0,0.0,0.0,56230005,Carrefour Market,4766200.0,-245900.0,56230,14 RUE JEAN GRIMAUD,QUESTEMBERT,grande_marque,Carrefour
2024-06-02,80510004,1.699,0.0,1.919,1.839,0.919,0.0,80510004,Carrefour Contact,5002900.0,194300.0,80510,RUE DU 8 MAI,Longpré-les-Corps-Saints,grande_marque,Carrefour
2024-08-05,46230005,1.699,0.0,1.905,1.795,0.0,0.0,46230005,Carrefour Contact,4434351.2136314,154147.36828542,46230,231 ROUTE DE CAHORS,LALBENQUE,grande_marque,Carrefour
2024-05-13,24580001,1.78,1.93,1.97,0.0,0.0,0.0,24580001,Carrefour Contact,4504300.0,98100.0,24580,LES PLATEAUX DE GRAULET,Rouffignac-Saint-Cernin-de-Reilhac,grande_marque,Carrefour
2024-04-06,31480002,1.769,0.0,1.979,1.889,0.0,0.0,31480002,Carrefour Contact,4373000.0,106300.0,31480,LASSOULAN,Cadours,grande_marque,Carrefour
2024-05-04,59290001,1.703,0.0,0.0,1.862,0.899,0.919,59290001,Carrefour,5068194.96755,312810.003573,59290,AVENUE DU GRAND COTTIGNIES,WASQUEHAL,grande_marque,Carrefour
2024-04-01,51170001,1.768,0.0,1.969,1.889,0.0,0.0,51170001,Carrefour Market,4930961.06289,368670.452849,51170,RUE DE LA GARE,FISMES,grande_marque,Carrefour
2024-06-06,66270004,1.669,0.0,1.939,1.819,0.0,0.0,66270004,Carrefour,4268609.0286948,281710.65594275,66270,ZA SAINTE EUGENIE,LE SOLER,grande_marque,Carrefour
2024-06-07,89144002,1.7,0.0,0.0,1.85,0.92,0.0,89144002,Carrefour Contact,4789500.0,375800.0,89144,13 Avenue de Chablis,Ligny-le-Châtel,grande_marque,Carrefour
2024-08-07,46000001,1.632,0.0,1.852,1.73,0.0,0.0,46000001,Carrefour,4442000.0,143900.0,46000,Route de TOULOUSE,Cahors,grande_marque,Carrefour
2024-05-08,61500004,1.729,1.909,1.939,0.0,0.0,0.0,61500004,Carrefour Market,4860000.0,17100.0,61500,Rue du général Leclerc,Sées,grande_marque,Carrefour
2024-08-03,32500001,1.679,0.0,1.869,1.779,0.899,0.0,32500001,Carrefour Market,4386026.9167696,65929.91017,32500,Route de Lectoure,FLEURANCE,grande_marque,Carrefour
2024-02-21,33500001,1.808,1.933,1.926,1.847,0.849,0.0,33500001,Carrefour,4490100.0,-21800.0,33500,ROUTE DE CASTILLON,LIBOURNE,grande_marque,Carrefour
2024-02-25,72300003,1.777,1.819,0.0,1.778,0.0,0.0,72300003,Carrefour Market,4783052.0,-31316.0,72300,Route de la Flèche,SABLé-SUR-SARTHE,grande_marque,Carrefour
2024-01-23,74300001,1.719,1.809,1.849,0.0,0.0,0.0,74300001,Carrefour,4606900.0,656900.0,74300,913 AVENUE GEORGES CLEMENCEAU,CLUSES,grande_marque,Carrefour
2024-06-23,55500001,1.765,1.869,1.908,0.0,0.0,0.0,55500001,Carrefour Market,4867700.0,532600.0,55500,Rue de la Ballastière,Ligny-en-Barrois,grande_marque,Carrefour
2024-05-22,45210005,1.687,1.859,1.909,0.0,0.0,0.0,45210005,Carrefour Market,4809300.0,280200.0,45210,ROUTE DU BIGNON,FERRIèRES-EN-GâTINAIS,grande_marque,Carrefour
2024-04-16,59113001,1.759,1.889,0.0,1.869,0.96,0.0,59113001,Carrefour Market,5054100.0,302100.0,59113,impasse roger bouvry,SECLIN,grande_marque,Carrefour
